DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-01,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-02,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-03,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-04,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-05,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-06,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-07,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-08,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-09,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-10,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-11,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2019-12,4.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-01,4.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-02,4.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-03,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-04,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-05,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-06,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-07,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-08,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-09,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-10,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-11,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2020-12,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-01,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-02,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-03,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-04,5.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-05,5.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-06,5.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-07,4.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-08,4.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-09,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-10,6.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-11,7.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2021-12,7.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-01,7.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-02,8.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-03,8.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-04,9.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-05,10.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-06,12.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-07,14.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-08,18.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-09,20.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-10,21.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-11,23.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2022-12,25.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-01,26.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-02,25.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-03,25.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-04,24.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-05,21.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-06,19.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-07,17.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-08,14.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-09,12.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-10,9.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-11,7.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2023-12,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-01,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-02,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-03,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-04,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-05,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-06,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-07,4.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-08,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-09,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-10,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-11,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Hungary,2024-12,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-01,76.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-02,105.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-03,164.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-04,176.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-05,174.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-06,177.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-07,159.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-08,159.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-09,161.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-10,169.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-11,165.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1997-12,151.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-01,132.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-02,109.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-03,66.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-04,59.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-05,56.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-06,55.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-07,56.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-08,51.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-09,50.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-10,47.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-11,43.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1998-12,40.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-01,38.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-02,32.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-03,35.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-04,38.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-05,42.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-06,48.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-07,48.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-08,49.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-09,50.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-10,50.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-11,53.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,1999-12,54.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-01,56.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-02,55.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-03,49.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-04,48.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-05,44.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-06,40.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-07,44.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-08,45.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-09,44.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-10,42.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-11,41.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2000-12,40.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-01,39.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-02,40.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-03,40.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-04,37.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-05,37.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-06,35.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-07,31.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-08,32.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-09,31.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-10,30.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-11,30.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2001-12,30.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-01,28.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-02,27.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-03,25.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-04,24.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-05,24.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-06,24.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-07,23.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-08,21.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-09,19.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-10,18.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-11,18.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2002-12,17.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-01,16.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-02,16.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-03,17.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-04,16.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-05,14.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-06,14.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-07,14.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-08,14.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-09,15.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-10,15.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-11,14.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2003-12,14.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-01,14.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-02,13.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-03,13.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-04,12.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-05,12.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-06,12.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-07,12.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-08,12.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-09,11.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-10,10.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-11,9.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2004-12,9.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-01,8.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-02,8.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-03,8.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-04,10.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-05,10.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-06,9.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-07,9.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-08,8.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-09,8.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-10,8.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-11,8.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2005-12,8.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-01,9.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-02,8.6,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-03,8.4,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-04,7.0,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-05,7.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-06,7.2,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-07,6.3,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-08,6.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-09,5.5,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-10,4.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-11,4.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2006-12,4.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2007-01,4.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2007-02,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2007-03,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2007-04,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2007-05,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2007-06,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2007-07,4.1,,
ESTAT:PRC_HICP_MANR(1.0),03/02/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Romania,2007-08,5.0,,
